"station","lat","lon","year","species","biomindex","abunindex"
"70",42.58198334,14.23094167,"2015","PECTJAC",0,0
"71",42.26733333,14.57270002,"2015","PECTJAC",0,0
"73",42.094,14.87685833,"2015","PECTJAC",0,0
"74",41.97780834,15.0836,"2015","PECTJAC",0,0
"76",41.99434999,15.70324167,"2015","PECTJAC",0,0
"9",45.02066666,12.93795834,"2015","PECTJAC",0,0
"10",45.112675,13.251425,"2015","PECTJAC",6.672547817,54.69301605
"13",44.61919998,12.7529,"2015","PECTJAC",0,0
"14",44.72139165,13.08895833,"2015","PECTJAC",8.504763603,109.3860321
"18",44.38502499,12.8529,"2015","PECTJAC",0,0
"19",44.443175,13.16146667,"2015","PECTJAC",14.20187378,256.3515015
"29",43.72614168,13.60770836,"2015","PECTJAC",0,0
"51",45.33271667,13.06838333,"2015","PECTJAC",33.30804825,218.7720642
"53",44.55664167,13.55930001,"2015","PECTJAC",25.82333946,397.282135
"54",44.23775,12.97664165,"2015","PECTJAC",0,0
"58",45.03414167,13.24455833,"2015","PECTJAC",0,0
"59",44.69450833,12.77663333,"2015","PECTJAC",0,0
"60",44.66875833,13.488025,"2015","PECTJAC",100.9284363,1312.890259
"61",44.46666667,12.65877501,"2015","PECTJAC",0,0
"62",44.45116668,12.73949165,"2015","PECTJAC",0,0
"67",43.36093334,13.99591667,"2015","PECTJAC",0,0
"22",44.40309167,13.65325836,"2015","PECTJAC",15.09230995,410.1171265
"23",44.32721667,14.05363333,"2015","PECTJAC",4.978042126,109.4075241
"26",44.05340833,13.33300001,"2015","PECTJAC",0,0
"30",43.97729165,14.01484168,"2015","PECTJAC",0,0
"32",44.03905833,14.50911667,"2015","PECTJAC",20.23641586,328.1581116
"35",43.43708334,14.21233334,"2015","PECTJAC",0,0
"36",43.70150833,13.70536668,"2015","PECTJAC",0,0
"38",43.38045001,14.16101667,"2015","PECTJAC",0,0
"69",42.66705001,14.25443333,"2015","PECTJAC",0,0
"72",42.244975,15.00138333,"2015","PECTJAC",0,0
"75",42.03629167,15.47435834,"2015","PECTJAC",0,0
"45",45.57100833,13.53462501,"2015","PECTJAC",14.10023212,191.8399048
"1",45.42166665,12.55058333,"2016","PECTJAC",3.828511238,82.03952789
"2",45.62127498,13.140925,"2016","PECTJAC",1.89993453,26.38798141
"3",45.64353333,13.49351665,"2016","PECTJAC",76.52514648,483.3167114
"4",45.10243333,12.38803333,"2016","PECTJAC",0,0
"5",45.15134166,12.51449165,"2016","PECTJAC",99.67024994,1750.520386
"8",44.828175,12.47531665,"2016","PECTJAC",0,0
"12",44.83095001,12.53900832,"2016","PECTJAC",0,0
"16",44.28898333,12.38500832,"2016","PECTJAC",0,0
"17",44.33529167,12.55913334,"2016","PECTJAC",0,0
"21",44.14813333,12.75885833,"2016","PECTJAC",0,0
"24",43.92299999,13.01837499,"2016","PECTJAC",0,0
"25",43.96493333,13.07431667,"2016","PECTJAC",0,0
"27",43.79503333,13.192375,"2016","PECTJAC",0,0
"28",43.79488335,13.38210001,"2016","PECTJAC",0,0
"31",43.58610833,13.60879167,"2016","PECTJAC",0,0
"33",43.35795,13.72508332,"2016","PECTJAC",0,0
"34",43.38485832,13.87833335,"2016","PECTJAC",0,0
"37",43.11725833,13.91901665,"2016","PECTJAC",0,0
"43",45.38929167,12.40036666,"2016","PECTJAC",4.583115101,254.6175079
"44",45.46497501,12.71304998,"2016","PECTJAC",7.985180378,164.0790558
"46",44.91165002,12.61858333,"2016","PECTJAC",2.515878677,82.03952789
"47",44.57490002,12.54406665,"2016","PECTJAC",0,0
"48",44.0598,12.62965002,"2016","PECTJAC",0,0
"49",43.56692499,13.77745832,"2016","PECTJAC",0,0
"50",43.05349167,14.02130833,"2016","PECTJAC",0,0
"55",45.38441668,12.455125,"2016","PECTJAC",3.719125271,82.03952789
"56",45.329625,12.89721667,"2016","PECTJAC",279.0617981,6015.767578
"57",45.077625,12.71600002,"2016","PECTJAC",45.20377731,1148.553345
"63",44.19915,12.60864998,"2016","PECTJAC",0,0
"64",44.13541666,12.52158335,"2016","PECTJAC",0,0
"65",44.08451666,12.76023331,"2016","PECTJAC",0,0
"66",43.59017499,13.68185835,"2016","PECTJAC",0,0
"68",42.90249999,13.97418331,"2016","PECTJAC",0,0
"70",42.57859999,14.235275,"2016","PECTJAC",0,0
"71",42.26675833,14.56998332,"2016","PECTJAC",0,0
"73",42.08780833,14.89153331,"2016","PECTJAC",0,0
"74",41.98747502,15.08430833,"2016","PECTJAC",0,0
"76",41.99733334,15.70739164,"2016","PECTJAC",0,0
"6",45.25941667,12.88043334,"2016","PECTJAC",55.42906189,937.4894409
"9",45.01394166,12.93158334,"2016","PECTJAC",0,0
"10",45.12269167,13.24713333,"2016","PECTJAC",23.95554161,410.1976318
"13",44.60609999,12.730325,"2016","PECTJAC",0,0
"14",44.72688335,13.08739167,"2016","PECTJAC",10.85656452,136.7325439
"18",44.386575,12.84635,"2016","PECTJAC",0,0
"19",44.46231667,13.16346667,"2016","PECTJAC",24.72609901,382.9263306
"29",43.7276,13.61470833,"2016","PECTJAC",0,0
"51",45.33085833,13.06459167,"2016","PECTJAC",24.77593613,410.1976318
"53",44.56903334,13.55448335,"2016","PECTJAC",6.072422981,222.841217
"54",44.2334,12.98120832,"2016","PECTJAC",0,0
"58",45.0463,13.24648333,"2016","PECTJAC",8.232632637,113.1633377
"59",44.70361665,12.75676667,"2016","PECTJAC",0,0
"60",44.67705835,13.48709167,"2016","PECTJAC",23.35850525,273.5187988
"61",44.46015833,12.65963335,"2016","PECTJAC",0,0
"62",44.45061666,12.80180833,"2016","PECTJAC",0,0
"67",43.35106665,13.98763332,"2016","PECTJAC",0,0
"22",44.40351667,13.65811666,"2016","PECTJAC",0.273518801,54.70376205
"23",44.33688334,14.03973333,"2016","PECTJAC",8.533786774,109.4075241
"26",44.04086667,13.33643333,"2016","PECTJAC",5.879499435,27.34650803
"30",43.9669,13.99125832,"2016","PECTJAC",0,0
"32",44.03728333,14.51275833,"2016","PECTJAC",17.88300896,278.5515137
"35",43.45093333,14.20385833,"2016","PECTJAC",0,0
"36",43.70771666,13.71545,"2016","PECTJAC",0,0
"38",43.378525,14.16210833,"2016","PECTJAC",0,0
"69",42.66490002,14.250925,"2016","PECTJAC",0,0
"72",42.26153334,14.99165,"2016","PECTJAC",0,0
"75",42.03686667,15.47190833,"2016","PECTJAC",0,0
"45",45.56983334,13.53404166,"2016","PECTJAC",0,0
"1",45.41925832,12.54750832,"2017","PECTJAC",4.81298542,109.3860321
"2",45.62267501,13.138025,"2017","PECTJAC",0,0
"3",45.64293334,13.49645834,"2017","PECTJAC",59.24689102,820.3416138
"4",45.0989,12.38989167,"2017","PECTJAC",0.623061717,617.6904297
"5",45.14996667,12.50930001,"2017","PECTJAC",39.44321823,950.7861328
"6",45.25355833,12.88440002,"2017","PECTJAC",138.0175934,1586.409058
"8",44.82600835,12.47766666,"2017","PECTJAC",0,0
"16",44.28500832,12.38771667,"2017","PECTJAC",0,0
"17",44.34253333,12.56048333,"2017","PECTJAC",0,0
"21",44.14631666,12.76000834,"2017","PECTJAC",0,0
"24",43.91829999,13.0245,"2017","PECTJAC",0,0
"25",43.97229999,13.07714167,"2017","PECTJAC",0,0
"27",43.80665833,13.18713334,"2017","PECTJAC",0,0
"28",43.79212497,13.38535833,"2017","PECTJAC",0,0
"31",43.58219166,13.63935,"2017","PECTJAC",0,0
"33",43.38496666,13.73538332,"2017","PECTJAC",0,0
"34",43.36352501,13.90365,"2017","PECTJAC",0,0
"37",43.10534167,13.92649167,"2017","PECTJAC",0,0
"43",45.38380834,12.39323333,"2017","PECTJAC",0,0
"44",45.46896667,12.71622499,"2017","PECTJAC",16.51729012,328.1581116
"46",44.90799999,12.62079999,"2017","PECTJAC",7.110091686,109.3860321
"47",44.57889166,12.54740833,"2017","PECTJAC",0,0
"48",44.05889167,12.6294,"2017","PECTJAC",0,0
"49",43.57714167,13.78319165,"2017","PECTJAC",0,0
"50",43.056275,14.02444167,"2017","PECTJAC",0,0
"55",45.3857,12.45146666,"2017","PECTJAC",3.4870224,117.2108307
"56",45.33356667,12.88965832,"2017","PECTJAC",362.4671021,6017.413574
"57",45.0765,12.73395834,"2017","PECTJAC",70.58562469,1357.960083
"63",44.20922499,12.59892499,"2017","PECTJAC",0,0
"64",44.149925,12.52014999,"2017","PECTJAC",0,0
"65",44.08681666,12.76277501,"2017","PECTJAC",0,0
"66",43.59059165,13.68042501,"2017","PECTJAC",0,0
"68",42.89993334,13.97679167,"2017","PECTJAC",0,0
"70",42.57794164,14.233625,"2017","PECTJAC",0,0
"71",42.26714167,14.56565832,"2017","PECTJAC",0,0
"73",42.08863583,14.88943332,"2017","PECTJAC",0,0
"74",41.98608333,15.08750833,"2017","PECTJAC",0,0
"76",41.99666665,15.69949169,"2017","PECTJAC",0,0
"10",45.120675,13.248,"2017","PECTJAC",30.58572006,420.5186157
"13",44.6084,12.74737501,"2017","PECTJAC",0,0
"14",44.73652503,13.16603333,"2017","PECTJAC",19.306633,328.1581116
"18",44.39059165,12.84751666,"2017","PECTJAC",0,0
"29",43.73014167,13.60745834,"2017","PECTJAC",0,0
"51",45.33699166,13.07833333,"2017","PECTJAC",55.86573029,474.901886
"53",44.56074998,13.55038331,"2017","PECTJAC",5.57978344,109.4075241
"54",44.23752499,12.97579165,"2017","PECTJAC",0,0
"58",45.04768333,13.25065,"2017","PECTJAC",31.63212395,367.2054138
"59",44.68954169,12.76083336,"2017","PECTJAC",0,0
"60",44.67269166,13.49615833,"2017","PECTJAC",27.43466187,358.9581604
"61",44.46220833,12.66329168,"2017","PECTJAC",0,0
"62",44.44871667,12.73422502,"2017","PECTJAC",0,0
"67",43.35319166,13.99049168,"2017","PECTJAC",0,0
"22",44.44195833,13.66584167,"2017","PECTJAC",0,0
"23",44.33565834,14.04378333,"2017","PECTJAC",10.33022785,182.2981262
"26",44.04888333,13.32273334,"2017","PECTJAC",0,0
"30",43.96552499,13.98725835,"2017","PECTJAC",0,0
"32",44.04909167,14.48706667,"2017","PECTJAC",7.657432556,99.4471817
"35",43.41394167,14.25466666,"2017","PECTJAC",0,0
"36",43.70445,13.71020835,"2017","PECTJAC",0,0
"38",43.37885,14.141675,"2017","PECTJAC",0,0
"69",42.6724,14.250375,"2017","PECTJAC",0,0
"72",42.26069167,14.989125,"2017","PECTJAC",0,0
"75",42.03920833,15.46564167,"2017","PECTJAC",0,0
"45",45.57140834,13.53943332,"2017","PECTJAC",0,0
"1",45.42309167,12.554825,"2018","PECTJAC",8.149259567,82.03952789
"2",45.61875833,13.140625,"2018","PECTJAC",2.460974455,25.63515091
"3",45.63975833,13.4866,"2018","PECTJAC",38.7167244,223.7960968
"4",45.082975,12.45474167,"2018","PECTJAC",31.50317574,382.8511047
"5",45.149225,12.51440833,"2018","PECTJAC",73.7529068,873.2852783
"6",45.25920833,12.88954166,"2018","PECTJAC",115.8922043,1128.154297
"8",44.83140834,12.48265001,"2018","PECTJAC",0,0
"12",44.84039167,12.55069167,"2018","PECTJAC",0,0
"16",44.27254167,12.39346668,"2018","PECTJAC",0,0
"17",44.33184999,12.55724999,"2018","PECTJAC",0,0
"21",44.147075,12.76129169,"2018","PECTJAC",0,0
"63",44.20526667,13.602775,"2011","PECTJAC",0,0
"64",44.13654167,12.53092499,"2011","PECTJAC",0,0
"65",44.08333333,12.75,"2011","PECTJAC",0,0
"66",43.60713336,13.66805833,"2011","PECTJAC",0,0
"68",42.90074167,13.97423334,"2011","PECTJAC",0,0
"70",42.58579998,14.231425,"2011","PECTJAC",0,0
"71",42.27234167,14.56263336,"2011","PECTJAC",0,0
"73",42.09354167,14.88348335,"2011","PECTJAC",0,0
"74",41.98915832,15.06709167,"2011","PECTJAC",0,0
"76",41.99678335,15.68391666,"2011","PECTJAC",0,0
"6",45.25,12.88333333,"2011","PECTJAC",32.11110687,164.1112823
"9",45.00833333,12.90833333,"2011","PECTJAC",0,0
"10",45.11843333,13.24805,"2011","PECTJAC",3.122436285,25.18093872
"13",44.6,12.73333333,"2011","PECTJAC",0,0
"14",44.73486665,13.16040833,"2011","PECTJAC",20.95884705,158.7791443
"18",44.39166667,12.825,"2011","PECTJAC",0,0
"19",44.51435,13.24050833,"2011","PECTJAC",37.35254288,579.1091919
"29",43.725,13.60833333,"2011","PECTJAC",0,0
"51",45.33641667,13.080075,"2011","PECTJAC",16.87103462,51.27973938
"53",44.56080834,13.55599998,"2011","PECTJAC",4.615176678,102.5594788
"54",44.225,12.975,"2011","PECTJAC",0,0
"58",45.0326,13.24406667,"2011","PECTJAC",8.51086998,76.90544891
"59",44.69085,12.76843332,"2011","PECTJAC",0,0
"60",44.66589165,13.48503334,"2011","PECTJAC",63.23754883,1695.816528
"61",44.463925,12.65985003,"2011","PECTJAC",0,0
"62",44.448325,12.73145835,"2011","PECTJAC",0,0
"67",43.34860833,13.98505834,"2011","PECTJAC",0,0
"22",44.39138333,13.6596,"2011","PECTJAC",0,0
"23",44.34548333,14.0295,"2011","PECTJAC",2.297557831,54.70376205
"26",44.05285,13.31329999,"2011","PECTJAC",0,0
"30",43.97605,14.01731668,"2011","PECTJAC",0,0
"32",44.03698333,14.49535834,"2011","PECTJAC",0,0
"35",43.44195,14.208875,"2011","PECTJAC",0,0
"36",43.87235835,13.72424167,"2011","PECTJAC",0,0
"38",43.371125,14.16028334,"2011","PECTJAC",0,0
"69",42.66743336,14.25267499,"2011","PECTJAC",0,0
"72",42.26226668,14.98847499,"2011","PECTJAC",0,0
"75",42.038375,15.47308334,"2011","PECTJAC",0,0
"45",45.57018334,13.54376666,"2011","PECTJAC",40.62210083,241.7982178
"46",44.91069167,12.6268,"2012","PECTJAC",0,0
"47",44.61267503,12.45990833,"2012","PECTJAC",0,0
"48",44.064775,12.61257499,"2012","PECTJAC",0,0
"50",43.05823333,14.01121667,"2012","PECTJAC",0,0
"55",45.38404166,12.45750833,"2012","PECTJAC",0,0
"56",45.33151666,12.893925,"2012","PECTJAC",15.67108727,123.071373
"57",45.08516666,12.71777503,"2012","PECTJAC",1.093860269,27.34650803
"63",44.21046666,12.60055834,"2012","PECTJAC",0,0
"64",44.1456,12.5186,"2012","PECTJAC",0,0
"65",44.08709167,12.75957502,"2012","PECTJAC",0,0
"66",43.59486669,13.67404165,"2012","PECTJAC",0,0
"70",42.58365831,14.22856666,"2012","PECTJAC",0,0
"71",42.27047499,14.56443335,"2012","PECTJAC",0,0
"1",45.413375,12.53254999,"2012","PECTJAC",9.718381882,63.10637283
"2",45.61791668,13.13960834,"2012","PECTJAC",7.000706196,82.03952789
"3",45.64021664,13.48628333,"2012","PECTJAC",0,0
"4",45.10529167,12.37725835,"2012","PECTJAC",0,0
"5",45.146975,12.51820833,"2012","PECTJAC",27.68802261,389.9721375
"8",44.82291667,12.48070834,"2012","PECTJAC",0,0
"12",44.83825,12.54223334,"2012","PECTJAC",0,0
"16",44.27195,12.38720833,"2012","PECTJAC",0,0
"17",44.33352501,12.56453333,"2012","PECTJAC",0,0
"21",44.14273334,12.76109168,"2012","PECTJAC",0,0
"24",43.92160002,13.01294999,"2012","PECTJAC",0,0
"25",43.96866668,13.07230833,"2012","PECTJAC",0,0
"27",43.79368331,13.18840834,"2012","PECTJAC",0,0
"28",43.7927,13.38019166,"2012","PECTJAC",0,0
"31",43.585825,13.59514999,"2012","PECTJAC",0,0
"34",43.35581667,13.89284169,"2012","PECTJAC",0,0
"37",43.10913333,13.93215834,"2012","PECTJAC",0,0
"43",45.38431667,12.39785,"2012","PECTJAC",0,0
"44",45.46498334,12.72218332,"2012","PECTJAC",1.039167285,27.34650803
"73",42.09178334,14.88250001,"2012","PECTJAC",0,0
"74",41.99115001,15.0615,"2012","PECTJAC",0,0
"51",45.3331,13.06595,"2012","PECTJAC",14.66484833,120.8641357
"53",44.56585833,13.553525,"2012","PECTJAC",20.45920753,382.9263306
"54",44.23569167,12.97255834,"2012","PECTJAC",0,0
"58",45.03840833,13.24221667,"2012","PECTJAC",5.250784874,103.9759369
"59",44.68993333,12.76972497,"2012","PECTJAC",0,0
"60",44.67435001,13.48196667,"2012","PECTJAC",68.48910522,1422.297729
"61",44.45282501,12.66888332,"2012","PECTJAC",0,0
"62",44.44896666,12.73004166,"2012","PECTJAC",0,0
"67",43.34384999,13.99165001,"2012","PECTJAC",0,0
"6",45.25538333,12.87824167,"2012","PECTJAC",1.066618562,41.02378845
"9",45.01440832,12.92096666,"2012","PECTJAC",0,0
"10",45.11681666,13.24575833,"2012","PECTJAC",16.64045906,216.813797
"13",44.61113332,12.75179167,"2012","PECTJAC",0,0
"14",44.73586667,13.16300834,"2012","PECTJAC",10.28228664,136.7325439
"18",44.38810833,12.84396667,"2012","PECTJAC",0,0
"19",44.51461666,13.23055,"2012","PECTJAC",22.97332382,205.1189575
"29",43.73373334,13.61513335,"2012","PECTJAC",0,0
"69",42.65185833,14.25902499,"2012","PECTJAC",0,0
"72",42.25355,14.99992502,"2012","PECTJAC",0,0
"22",44.39770834,13.65141665,"2012","PECTJAC",0,0
"23",44.32981666,14.04555,"2012","PECTJAC",1.531705379,109.4075241
"26",44.04346667,13.32749166,"2012","PECTJAC",0,0
"30",43.96869167,14.00250834,"2012","PECTJAC",0,0
"32",43.65984166,13.78483334,"2012","PECTJAC",0,0
"35",43.44804166,14.20660834,"2012","PECTJAC",0,0
"36",43.70128333,13.709425,"2012","PECTJAC",0,0
"38",43.37404167,14.17004167,"2012","PECTJAC",0,0
"45",45.57048333,13.53755,"2012","PECTJAC",34.77714157,167.1977997
"1",45.415675,12.51416666,"2013","PECTJAC",0,0
"2",45.62170833,13.1473,"2013","PECTJAC",0,0
"3",45.64160833,13.49145001,"2013","PECTJAC",0,0
"4",45.10453333,12.381775,"2013","PECTJAC",0,0
"5",45.14731666,12.52066666,"2013","PECTJAC",49.96207047,574.2766724
"8",44.82607501,12.47870833,"2013","PECTJAC",0,0
"12",44.83310833,12.54419166,"2013","PECTJAC",0,0
"16",44.30484168,12.37775834,"2013","PECTJAC",0,0
"17",44.32791667,12.577375,"2013","PECTJAC",0,0
"21",44.14285833,12.76155834,"2013","PECTJAC",0,0
"24",43.92123334,13.01586667,"2013","PECTJAC",0,0
"25",43.98229167,13.10564167,"2013","PECTJAC",0,0
"27",43.79804166,13.182,"2013","PECTJAC",0,0
"28",43.792825,13.38826666,"2013","PECTJAC",0,0
"31",43.58575834,13.59449167,"2013","PECTJAC",0,0
"33",43.37976665,13.71895831,"2013","PECTJAC",0,0
"34",43.36010833,13.89299167,"2013","PECTJAC",0,0
"37",43.10493333,13.92935836,"2013","PECTJAC",0,0
"43",45.38242499,12.39779167,"2013","PECTJAC",0.565816641,28.29083443
"44",45.46515001,12.71165832,"2013","PECTJAC",0,0
"46",44.90745834,12.60648333,"2013","PECTJAC",0,0
"48",44.05311667,12.62045002,"2013","PECTJAC",0,0
"49",43.57510834,13.77060833,"2013","PECTJAC",0,0
"50",43.05604167,14.01884167,"2013","PECTJAC",0,0
"55",45.38431667,12.46948333,"2013","PECTJAC",0,0
"56",45.33583334,12.87932501,"2013","PECTJAC",51.11564255,984.5709839
"57",45.079075,12.72960835,"2013","PECTJAC",3.36362052,54.69301605
"63",44.20530833,12.60119168,"2013","PECTJAC",0,0
"64",44.1438,12.51960835,"2013","PECTJAC",0,0
"65",44.084125,12.76100833,"2013","PECTJAC",0,0
"66",43.598725,13.67254168,"2013","PECTJAC",0,0
"68",42.90413332,13.97277501,"2013","PECTJAC",0,0
"70",42.58321667,14.23178333,"2013","PECTJAC",0,0
"71",42.26609166,14.56397502,"2013","PECTJAC",0,0
"73",42.09575833,14.88314164,"2013","PECTJAC",0,0
"74",41.98310834,15.08085833,"2013","PECTJAC",0,0
"76",41.99335,15.67380832,"2013","PECTJAC",0,0
"6",45.25754166,12.88704999,"2013","PECTJAC",4.921710491,43.17289734
"9",45.00995,12.93224999,"2013","PECTJAC",5.523994923,27.34650803
"10",45.11278334,13.24444167,"2013","PECTJAC",18.85298729,134.2805328
"13",44.608625,12.75142501,"2013","PECTJAC",0,0
"14",44.74179166,13.16481667,"2013","PECTJAC",8.176606178,54.69301605
"18",44.38959999,12.84289999,"2013","PECTJAC",0,0
"19",44.51354167,13.231625,"2013","PECTJAC",2.188150406,54.70376205
"29",43.72331667,13.61664168,"2013","PECTJAC",0,0
"51",45.333975,13.07040833,"2013","PECTJAC",41.88529205,246.142746
"53",44.56109165,13.55044998,"2013","PECTJAC",27.89891815,601.741394
"54",44.219325,12.97484169,"2013","PECTJAC",0,0
"58",45.01525832,13.25118333,"2013","PECTJAC",8.532110214,54.69301605
"59",44.68479999,12.77344166,"2013","PECTJAC",0,0
"60",44.67595832,13.48282501,"2013","PECTJAC",198.0276031,2844.595459
"61",44.45595833,12.66120001,"2013","PECTJAC",0,0
"62",44.45064999,12.73129168,"2013","PECTJAC",0,0
"67",43.34336667,13.98920832,"2013","PECTJAC",0,0
"22",44.39138335,13.65236667,"2013","PECTJAC",0,0
"23",44.33566666,14.0353,"2013","PECTJAC",59.08343506,214.8488464
"26",44.04405,13.32970832,"2013","PECTJAC",0,0
"30",43.98903332,14.03979167,"2013","PECTJAC",0,0
"32",43.65650002,13.78854167,"2013","PECTJAC",0,0
"35",43.45075835,14.206525,"2013","PECTJAC",0,0
"36",43.69532499,13.71644999,"2013","PECTJAC",0,0
"38",43.37525001,14.15211666,"2013","PECTJAC",0,0
"69",42.67027499,14.2532,"2013","PECTJAC",0,0
"75",42.03939167,15.46379167,"2013","PECTJAC",0,0
"45",45.57051665,13.54303335,"2013","PECTJAC",0,0
"1",45.419675,12.549025,"2014","PECTJAC",0,0
"2",45.61958332,13.145675,"2014","PECTJAC",0,0
"3",45.64192499,13.49036667,"2014","PECTJAC",48.06572723,246.0702667
"4",45.110475,12.38172499,"2014","PECTJAC",0,0
"5",45.15508333,12.50754166,"2014","PECTJAC",45.83564758,384.5272522
"6",45.25691667,12.89006666,"2014","PECTJAC",31.2111969,223.7361755
"8",44.83618333,12.48372501,"2014","PECTJAC",0,0
"12",44.84140835,12.54387499,"2014","PECTJAC",0,0
"16",44.27574166,12.38711665,"2014","PECTJAC",0,0
"17",44.34233333,12.55536668,"2014","PECTJAC",0,0
"21",44.1505,12.75661669,"2014","PECTJAC",0,0
"24",43.92109168,13.02267499,"2014","PECTJAC",0,0
"25",43.96933333,13.07720833,"2014","PECTJAC",0,0
"27",43.79729999,13.186475,"2014","PECTJAC",0,0
"28",43.78428335,13.39130834,"2014","PECTJAC",0,0
"31",43.59299164,13.60969168,"2014","PECTJAC",0,0
"33",43.36863333,13.72683331,"2014","PECTJAC",0,0
"34",43.38455833,13.87963336,"2014","PECTJAC",0,0
"37",43.13315,13.90441669,"2014","PECTJAC",0,0
"43",45.383075,12.390575,"2014","PECTJAC",1.859562635,54.69301605
"44",45.46683334,12.70955,"2014","PECTJAC",8.942307472,136.7325439
"46",44.91301667,12.62984168,"2014","PECTJAC",0,0
"47",44.59724998,12.54530001,"2014","PECTJAC",0,0
"48",44.080525,12.60254167,"2014","PECTJAC",0,0
"50",43.05589167,14.0241,"2014","PECTJAC",0,0
"55",45.38874167,12.47438332,"2014","PECTJAC",4.047283173,54.69301605
"56",45.32899167,12.9043417,"2014","PECTJAC",25.06858063,211.1038513
"57",45.07343333,12.73245834,"2014","PECTJAC",8.477417946,54.69301605
"63",44.21795834,12.58795834,"2014","PECTJAC",0,0
"64",44.13996667,12.52869166,"2014","PECTJAC",0,0
"65",44.09199167,12.75847502,"2014","PECTJAC",0,0
"66",43.592425,13.68084167,"2014","PECTJAC",0,0
"68",42.91183332,13.978475,"2014","PECTJAC",0,0
"70",42.59184167,14.23088334,"2014","PECTJAC",0,0
"71",42.2657,14.57095,"2014","PECTJAC",0,0
"73",42.09075,14.88698333,"2014","PECTJAC",0,0
"74",41.98154167,15.08398333,"2014","PECTJAC",0,0
"76",41.99339167,15.680325,"2014","PECTJAC",0,0
"9",45.01925835,12.92956667,"2014","PECTJAC",0,0
"10",45.09823333,13.24466666,"2014","PECTJAC",0,0
"13",44.6132,12.74437501,"2014","PECTJAC",0,0
"14",44.72698332,13.08820833,"2014","PECTJAC",0,0
"18",44.39051668,12.84810836,"2014","PECTJAC",0,0
"19",44.45665835,13.159175,"2014","PECTJAC",17.60214996,149.1707611
"29",43.74034999,13.61027498,"2014","PECTJAC",0,0
"49",43.58620831,13.73615001,"2014","PECTJAC",0,0
"51",45.33615832,13.08153333,"2014","PECTJAC",8.050139427,27.85515213
"53",44.56875,13.54898335,"2014","PECTJAC",16.17353821,130.9598236
"54",44.240625,12.97665002,"2014","PECTJAC",0,0
"58",45.01803334,13.242425,"2014","PECTJAC",0,0
"59",44.70332502,12.76512499,"2014","PECTJAC",0,0
"60",44.67343334,13.48961666,"2014","PECTJAC",79.70337677,929.9639282
"61",44.46951667,12.65555,"2014","PECTJAC",0,0
"62",44.45360834,12.72476667,"2014","PECTJAC",0,0
"67",43.36550833,13.99185833,"2014","PECTJAC",0,0
"24",43.91574167,13.024175,"2018","PECTJAC",0,0
"25",43.96579167,13.07841667,"2018","PECTJAC",0,0
"27",43.804175,13.19571667,"2018","PECTJAC",0,0
"28",43.80005,13.39016666,"2018","PECTJAC",0,0
"31",43.57398335,13.61450834,"2018","PECTJAC",0,0
"33",43.34964999,13.73995832,"2018","PECTJAC",0,0
"34",43.37969166,13.88360001,"2018","PECTJAC",0,0
"37",43.11209166,13.92328332,"2018","PECTJAC",0,0
"43",45.38209999,12.37969999,"2018","PECTJAC",0,0
"44",45.468375,12.71128333,"2018","PECTJAC",1.257939339,27.34650803
"46",44.89756667,12.62495832,"2018","PECTJAC",18.45889282,218.7720642
"47",44.57179998,12.54668334,"2018","PECTJAC",0,0
"48",44.06316666,12.61101665,"2018","PECTJAC",0,0
"49",43.57928333,13.76714166,"2018","PECTJAC",0,0
"50",43.05214167,14.01258333,"2018","PECTJAC",0,0
"51",45.3364,13.08474167,"2018","PECTJAC",45.80778122,317.5582886
"55",45.38260001,12.44953334,"2018","PECTJAC",0,0
"56",45.33325833,12.88333333,"2018","PECTJAC",52.87345505,661.5797729
"57",45.08025833,12.72601668,"2018","PECTJAC",96.19252014,1260.414185
"63",44.20375001,12.60408335,"2018","PECTJAC",0,0
"64",44.138975,12.52400834,"2018","PECTJAC",0,0
"65",44.08953333,12.75685002,"2018","PECTJAC",0,0
"66",43.58899167,13.68196669,"2018","PECTJAC",0,0
"68",42.89900001,13.97771667,"2018","PECTJAC",0,0
"70",42.57365834,14.23939167,"2018","PECTJAC",0,0
"71",42.26595834,14.56795832,"2018","PECTJAC",0,0
"73",42.0899,14.88955832,"2018","PECTJAC",0,0
"74",41.96971664,15.09539167,"2018","PECTJAC",0,0
"76",41.99756667,15.70415001,"2018","PECTJAC",0,0
"9",45.01556666,12.93069998,"2018","PECTJAC",0,0
"10",45.11314166,13.24860833,"2018","PECTJAC",21.27558327,218.7720642
"13",44.61169999,12.74915002,"2018","PECTJAC",0,0
"14",44.74025834,13.15964166,"2018","PECTJAC",50.54058838,564.8496094
"18",44.38954167,12.85203333,"2018","PECTJAC",0,0
"19",44.46010833,13.15921667,"2018","PECTJAC",29.63108826,482.5910034
"29",43.72933334,13.60915833,"2018","PECTJAC",0,0
"53",44.56205835,13.554925,"2018","PECTJAC",64.58245087,952.855835
"54",44.234275,12.98590002,"2018","PECTJAC",0,0
"58",45.04214167,13.252775,"2018","PECTJAC",4.763374329,52.92638016
"59",44.70078335,12.75749998,"2018","PECTJAC",3.016803741,26.46319008
"60",44.67129167,13.50658333,"2018","PECTJAC",83.28701019,1292.813354
"61",44.44859166,12.67304999,"2018","PECTJAC",0,0
"62",44.44561666,12.74071668,"2018","PECTJAC",0,0
