"station","lat","lon","year","species","biomindex","abunindex"
"5",45.14586667,12.52249165,"2015","MELIKER",0.492333829,54.70376205
"6",45.26000834,12.88481668,"2015","MELIKER",0,0
"8",44.83353332,12.4809,"2015","MELIKER",1.257939339,164.0790558
"12",44.841725,12.54470833,"2015","MELIKER",4.45811367,375.9854736
"16",44.27270833,12.38945001,"2015","MELIKER",0,0
"17",44.32655834,12.57050835,"2015","MELIKER",6.126821518,382.9263306
"21",44.14313333,12.76222502,"2015","MELIKER",18.10338783,1312.632446
"24",43.92364998,13.01997501,"2015","MELIKER",1.066513777,109.3860321
"25",43.97293332,13.07685833,"2015","MELIKER",7.438250542,464.890625
"27",43.79721667,13.193175,"2015","MELIKER",2.789343834,136.7325439
"28",43.80316668,13.37816666,"2015","MELIKER",69.97971344,3199.541504
"31",43.578825,13.61427501,"2015","MELIKER",0.429697722,53.71221161
"33",43.38500001,13.71395,"2015","MELIKER",0,0
"34",43.38109166,13.88076668,"2015","MELIKER",24.65390587,1181.668701
"37",43.09181667,13.94481668,"2015","MELIKER",4.840332031,246.118576
"43",45.38018333,12.39174166,"2015","MELIKER",0,0
"44",45.47024167,12.71436666,"2015","MELIKER",2.242413759,218.7720642
"46",44.90809167,12.63610833,"2015","MELIKER",8.317352295,615.2561646
"47",44.57035831,12.54770832,"2015","MELIKER",13.75529385,628.9696655
"48",44.05761667,12.62432499,"2015","MELIKER",0.492333829,109.4075241
"49",43.57580833,13.77063335,"2015","MELIKER",5.121529579,248.6179504
"50",43.0522,14.01249167,"2015","MELIKER",54.06404495,2269.760254
"55",45.38424166,12.46375,"2015","MELIKER",1.367325425,82.03952789
"56",45.32976667,12.89266669,"2015","MELIKER",4.949717999,246.118576
"57",45.07643333,12.7294,"2015","MELIKER",4.074629784,191.4255524
"63",44.1952,12.61360833,"2015","MELIKER",1.28528583,164.0790558
"64",44.15628333,12.51259999,"2015","MELIKER",0,0
"65",44.0852225,12.76194998,"2015","MELIKER",0.943547189,82.0475769
"66",43.60013332,13.67321666,"2015","MELIKER",1.392260551,74.58538055
"68",42.90368334,13.98228334,"2015","MELIKER",1.914255619,54.69301605
"70",42.58198334,14.23094167,"2015","MELIKER",14.24753189,519.5836792
"71",42.26733333,14.57270002,"2015","MELIKER",1.394671917,109.3860321
"73",42.094,14.87685833,"2015","MELIKER",14.84915352,546.9301758
"74",41.97780834,15.0836,"2015","MELIKER",4.385079384,226.3266754
"76",41.99434999,15.70324167,"2015","MELIKER",16.07974625,656.3162231
"9",45.02066666,12.93795834,"2015","MELIKER",14.19283772,683.6627197
"10",45.112675,13.251425,"2015","MELIKER",5.934192181,164.0790558
"13",44.61919998,12.7529,"2015","MELIKER",125.8212814,5305.222656
"14",44.72139165,13.08895833,"2015","MELIKER",8.450070381,218.7720642
"18",44.38502499,12.8529,"2015","MELIKER",62.81492615,2105.681152
"19",44.443175,13.16146667,"2015","MELIKER",0,0
"29",43.72614168,13.60770836,"2015","MELIKER",14.028759,683.6627197
"51",45.33271667,13.06838333,"2015","MELIKER",5.223183155,246.118576
"53",44.55664167,13.55930001,"2015","MELIKER",0,0
"54",44.23775,12.97664165,"2015","MELIKER",38.58332825,1190.843506
"58",45.03414167,13.24455833,"2015","MELIKER",13.20836353,410.1976318
"59",44.69450833,12.77663333,"2015","MELIKER",1.312632442,54.69301605
"60",44.66875833,13.488025,"2015","MELIKER",0,0
"61",44.46666667,12.65877501,"2015","MELIKER",91.33733368,4320.748047
"62",44.45116668,12.73949165,"2015","MELIKER",65.65896606,2488.532227
"67",43.36093334,13.99591667,"2015","MELIKER",66.42466736,2515.878662
"22",44.40309167,13.65325836,"2015","MELIKER",0,0
"23",44.32721667,14.05363333,"2015","MELIKER",0,0
"26",44.05340833,13.33300001,"2015","MELIKER",0,0
"30",43.97729165,14.01484168,"2015","MELIKER",0,0
"32",44.03905833,14.50911667,"2015","MELIKER",0,0
"35",43.43708334,14.21233334,"2015","MELIKER",0,0
"36",43.70150833,13.70536668,"2015","MELIKER",17.41972542,601.6231689
"38",43.38045001,14.16101667,"2015","MELIKER",0.765702248,27.34650803
"69",42.66705001,14.25443333,"2015","MELIKER",0,0
"72",42.244975,15.00138333,"2015","MELIKER",0,0
"75",42.03629167,15.47435834,"2015","MELIKER",1.422018409,27.34650803
"45",45.57100833,13.53462501,"2015","MELIKER",16.78599167,479.599762
"1",45.42166665,12.55058333,"2016","MELIKER",2.187720537,109.3860321
"2",45.62127498,13.140925,"2016","MELIKER",1.24023509,79.16394043
"3",45.64353333,13.49351665,"2016","MELIKER",0,0
"4",45.10243333,12.38803333,"2016","MELIKER",14.63038254,1121.206787
"5",45.15134166,12.51449165,"2016","MELIKER",0,0
"8",44.828175,12.47531665,"2016","MELIKER",0.984474242,136.7325439
"12",44.83095001,12.53900832,"2016","MELIKER",1.148553371,136.7325439
"16",44.28898333,12.38500832,"2016","MELIKER",0,0
"17",44.33529167,12.55913334,"2016","MELIKER",5.551341057,355.5046082
"21",44.14813333,12.75885833,"2016","MELIKER",10.00882149,711.0092163
"24",43.92299999,13.01837499,"2016","MELIKER",0,0
"25",43.96493333,13.07431667,"2016","MELIKER",22.80698776,1257.939331
"27",43.79503333,13.192375,"2016","MELIKER",1.039167285,136.7325439
"28",43.79488335,13.38210001,"2016","MELIKER",80.56281281,4703.599609
"31",43.58610833,13.60879167,"2016","MELIKER",0.250659943,22.78726578
"33",43.35795,13.72508332,"2016","MELIKER",0.410197616,27.34650803
"34",43.38485832,13.87833335,"2016","MELIKER",1.914255619,136.7325439
"37",43.11725833,13.91901665,"2016","MELIKER",11.15737534,546.9301758
"43",45.38929167,12.40036666,"2016","MELIKER",0.622398317,56.58166885
"44",45.46497501,12.71304998,"2016","MELIKER",0.738355756,54.69301605
"46",44.91165002,12.61858333,"2016","MELIKER",4.430134296,191.4255524
"47",44.57490002,12.54406665,"2016","MELIKER",9.079040527,410.1976318
"48",44.0598,12.62965002,"2016","MELIKER",0.426622301,65.63420105
"49",43.56692499,13.77745832,"2016","MELIKER",34.37456131,1832.216064
"50",43.05349167,14.02130833,"2016","MELIKER",60.98271179,3008.115967
"55",45.38441668,12.455125,"2016","MELIKER",3.172194958,164.0790558
"56",45.329625,12.89721667,"2016","MELIKER",0,0
"57",45.077625,12.71600002,"2016","MELIKER",6.590508461,246.118576
"63",44.19915,12.60864998,"2016","MELIKER",0.738355756,82.03952789
"64",44.13541666,12.52158335,"2016","MELIKER",0.8717556,102.5594788
"65",44.08451666,12.76023331,"2016","MELIKER",1.449364901,136.7325439
"66",43.59017499,13.68185835,"2016","MELIKER",24.91267014,1394.671875
"68",42.90249999,13.97418331,"2016","MELIKER",4.484827518,164.0790558
"70",42.57859999,14.235275,"2016","MELIKER",10.85656452,546.9301758
"71",42.26675833,14.56998332,"2016","MELIKER",2.953423023,136.7325439
"73",42.08780833,14.89153331,"2016","MELIKER",26.08856773,1175.899902
"27",43.8,13.175,"2011","MELIKER",2.26140213,159.6283875
"28",43.79920832,13.36904167,"2011","MELIKER",107.1229935,5557.27002
"31",43.57464164,13.60879167,"2011","MELIKER",3.144848585,246.118576
"33",43.37545832,13.71294168,"2011","MELIKER",0.264631897,26.46319008
"34",43.3561,13.89314165,"2011","MELIKER",24.0285759,1084.990845
"37",43.10746667,13.93468332,"2011","MELIKER",6.66872406,555.7269897
"43",45.37918332,12.39175833,"2011","MELIKER",0.238168702,26.46319008
"44",45.45833333,12.7,"2011","MELIKER",0.397788733,49.72359085
"46",44.90833333,12.625,"2011","MELIKER",14.97724628,925.5601196
"47",44.6,12.45833333,"2011","MELIKER",24.7376976,1262.127441
"48",44.06014167,12.61610003,"2011","MELIKER",0,0
"49",43.56354167,13.78586667,"2011","MELIKER",55.54914474,2677.380371
"50",43.05631667,14.013875,"2011","MELIKER",54.11722565,2540.466309
"55",45.38353333,12.46132499,"2011","MELIKER",1.816767812,175.8162537
"56",45.33484999,12.88592501,"2011","MELIKER",0,0
"57",45.0777,12.73307498,"2011","MELIKER",6.180310726,328.1581116
"63",44.20526667,13.602775,"2011","MELIKER",8.424379349,765.8526611
"64",44.13654167,12.53092499,"2011","MELIKER",0.410237879,41.02378845
"65",44.08333333,12.75,"2011","MELIKER",3.611070871,234.8663788
"66",43.60713336,13.66805833,"2011","MELIKER",8.335905075,396.9478455
"68",42.90074167,13.97423334,"2011","MELIKER",0.425362319,30.38302231
"70",42.58579998,14.231425,"2011","MELIKER",19.66216087,871.5951538
"71",42.27234167,14.56263336,"2011","MELIKER",4.377545357,241.7049561
"73",42.09354167,14.88348335,"2011","MELIKER",9.379852295,464.890625
"74",41.98915832,15.06709167,"2011","MELIKER",6.660314083,349.1293945
"76",41.99678335,15.68391666,"2011","MELIKER",19.1858139,899.7484741
"6",45.25,12.88333333,"2011","MELIKER",2.352261782,109.4075241
"9",45.00833333,12.90833333,"2011","MELIKER",25.44273376,1294.112183
"10",45.11843333,13.24805,"2011","MELIKER",3.877864599,125.9046936
"13",44.6,12.73333333,"2011","MELIKER",91.35447693,3957.246338
"14",44.73486665,13.16040833,"2011","MELIKER",2.540466309,52.92638016
"18",44.39166667,12.825,"2011","MELIKER",38.2732811,1615.014526
"19",44.51435,13.24050833,"2011","MELIKER",0,0
"29",43.725,13.60833333,"2011","MELIKER",42.72980499,1420.612793
"51",45.33641667,13.080075,"2011","MELIKER",0,0
"53",44.56080834,13.55599998,"2011","MELIKER",0,0
"54",44.225,12.975,"2011","MELIKER",2.963314295,77.98194885
"58",45.0326,13.24406667,"2011","MELIKER",6.870220661,230.7163544
"59",44.69085,12.76843332,"2011","MELIKER",56.01220322,2533.756836
"60",44.66589165,13.48503334,"2011","MELIKER",0,0
"61",44.463925,12.65985003,"2011","MELIKER",61.17845154,2594.374268
"62",44.448325,12.73145835,"2011","MELIKER",46.25453949,1940.75
"67",43.34860833,13.98505834,"2011","MELIKER",26.76309776,922.8654175
"22",44.39138333,13.6596,"2011","MELIKER",0,0
"23",44.34548333,14.0295,"2011","MELIKER",0,0
"26",44.05285,13.31329999,"2011","MELIKER",0,0
"30",43.97605,14.01731668,"2011","MELIKER",0,0
"32",44.03698333,14.49535834,"2011","MELIKER",0,0
"35",43.44195,14.208875,"2011","MELIKER",0,0
"36",43.87235835,13.72424167,"2011","MELIKER",0,0
"38",43.371125,14.16028334,"2011","MELIKER",0,0
"69",42.66743336,14.25267499,"2011","MELIKER",35.65181351,1069.057129
"72",42.26226668,14.98847499,"2011","MELIKER",0,0
"75",42.038375,15.47308334,"2011","MELIKER",8.716943741,317.4237366
"45",45.57018334,13.54376666,"2011","MELIKER",0.644795299,80.59940338
"46",44.91069167,12.6268,"2012","MELIKER",1.766978502,94.65956116
"47",44.61267503,12.45990833,"2012","MELIKER",16.24701691,984.6676636
"48",44.064775,12.61257499,"2012","MELIKER",1.203246355,164.0790558
"50",43.05823333,14.01121667,"2012","MELIKER",8.532110214,382.8511047
"55",45.38404166,12.45750833,"2012","MELIKER",9.830283165,684.8967896
"56",45.33151666,12.893925,"2012","MELIKER",1.271737456,82.0475769
"57",45.08516666,12.71777503,"2012","MELIKER",1.914255619,109.3860321
"63",44.21046666,12.60055834,"2012","MELIKER",8.286806107,820.475769
"64",44.1456,12.5186,"2012","MELIKER",0.161729172,26.95486069
"65",44.08709167,12.75957502,"2012","MELIKER",34.0338707,509.2350159
"66",43.59486669,13.67404165,"2012","MELIKER",3.844011068,222.841217
"70",42.58365831,14.22856666,"2012","MELIKER",13.4280529,751.9709473
"71",42.27047499,14.56443335,"2012","MELIKER",0,0
"1",45.413375,12.53254999,"2012","MELIKER",2.14561677,126.2127457
"2",45.61791668,13.13960834,"2012","MELIKER",1.914255619,109.3860321
"3",45.64021664,13.48628333,"2012","MELIKER",0,0
"4",45.10529167,12.37725835,"2012","MELIKER",1.225626707,111.4206085
"5",45.146975,12.51820833,"2012","MELIKER",0,0
"8",44.82291667,12.48070834,"2012","MELIKER",0.32815811,82.03952789
"12",44.83825,12.54223334,"2012","MELIKER",0.765702248,54.69301605
"16",44.27195,12.38720833,"2012","MELIKER",1.203482747,218.8150482
"17",44.33352501,12.56453333,"2012","MELIKER",15.67108727,820.475769
"21",44.14273334,12.76109168,"2012","MELIKER",10.56710625,689.1591187
"24",43.92160002,13.01294999,"2012","MELIKER",3.992590189,300.8115845
"25",43.96866668,13.07230833,"2012","MELIKER",40.63690948,1722.829956
"27",43.79368331,13.18840834,"2012","MELIKER",1.859562635,136.7325439
"28",43.7927,13.38019166,"2012","MELIKER",44.35603714,2133.027588
"31",43.585825,13.59514999,"2012","MELIKER",0,0
"34",43.35581667,13.89284169,"2012","MELIKER",3.276444912,214.8488464
"37",43.10913333,13.93215834,"2012","MELIKER",0.557103038,55.71030426
"43",45.38431667,12.39785,"2012","MELIKER",1.476711512,164.0790558
"44",45.46498334,12.72218332,"2012","MELIKER",2.461185932,136.7325439
"73",42.09178334,14.88250001,"2012","MELIKER",2.07833457,136.7325439
"74",41.99115001,15.0615,"2012","MELIKER",0.501392722,27.85515213
"51",45.3331,13.06595,"2012","MELIKER",0,0
"53",44.56585833,13.553525,"2012","MELIKER",0,0
"54",44.23569167,12.97255834,"2012","MELIKER",0,0
"58",45.03840833,13.24221667,"2012","MELIKER",1.767591,51.98796844
"59",44.68993333,12.76972497,"2012","MELIKER",20.78334618,820.3952637
"60",44.67435001,13.48196667,"2012","MELIKER",0,0
"61",44.45282501,12.66888332,"2012","MELIKER",35.38638306,1367.325439
"62",44.44896666,12.73004166,"2012","MELIKER",42.39554214,1643.453979
"67",43.34384999,13.99165001,"2012","MELIKER",41.32057571,1476.711426
"6",45.25538333,12.87824167,"2012","MELIKER",1.230713725,41.02378845
"9",45.01440832,12.92096666,"2012","MELIKER",10.82921696,355.5046082
"10",45.11681666,13.24575833,"2012","MELIKER",3.712936163,108.4068985
"13",44.61113332,12.75179167,"2012","MELIKER",17.03108215,1018.470032
"14",44.73586667,13.16300834,"2012","MELIKER",0,0
"18",44.38810833,12.84396667,"2012","MELIKER",17.72053719,492.2371521
"19",44.51461666,13.23055,"2012","MELIKER",0,0
"29",43.73373334,13.61513335,"2012","MELIKER",19.38718605,640.6685181
"69",42.65185833,14.25902499,"2012","MELIKER",4.539520264,109.3860321
"72",42.25355,14.99992502,"2012","MELIKER",0,0
"22",44.39770834,13.65141665,"2012","MELIKER",0,0
"23",44.32981666,14.04555,"2012","MELIKER",0,0
"26",44.04346667,13.32749166,"2012","MELIKER",0,0
"30",43.96869167,14.00250834,"2012","MELIKER",0,0
"32",43.65984166,13.78483334,"2012","MELIKER",18.48623848,628.9696655
"35",43.44804166,14.20660834,"2012","MELIKER",0,0
"36",43.70128333,13.709425,"2012","MELIKER",38.28511047,1093.860352
"38",43.37404167,14.17004167,"2012","MELIKER",1.640790462,54.69301605
"45",45.57048333,13.53755,"2012","MELIKER",1.003186822,83.59889984
"1",45.415675,12.51416666,"2013","MELIKER",0.738428175,82.0475769
"2",45.62170833,13.1473,"2013","MELIKER",0,0
"3",45.64160833,13.49145001,"2013","MELIKER",1.394398332,164.0468445
"4",45.10453333,12.381775,"2013","MELIKER",0.24611856,27.34650803
"5",45.14731666,12.52066666,"2013","MELIKER",0.765702248,27.34650803
"8",44.82607501,12.47870833,"2013","MELIKER",2.652611256,218.7720642
"12",44.83310833,12.54419166,"2013","MELIKER",0,0
"16",44.30484168,12.37775834,"2013","MELIKER",0,0
"17",44.32791667,12.577375,"2013","MELIKER",9.435471535,820.475769
"21",44.14285833,12.76155834,"2013","MELIKER",7.957834244,793.0487061
"24",43.92123334,13.01586667,"2013","MELIKER",0.218772069,27.34650803
"74",41.98747502,15.08430833,"2016","MELIKER",4.512174129,218.7720642
"76",41.99733334,15.70739164,"2016","MELIKER",14.60303497,656.3162231
"6",45.25941667,12.88043334,"2016","MELIKER",0,0
"9",45.01394166,12.93158334,"2016","MELIKER",16.02505493,492.2371521
"10",45.12269167,13.24713333,"2016","MELIKER",2.980769396,82.03952789
"13",44.60609999,12.730325,"2016","MELIKER",63.85409546,2433.839111
"14",44.72688335,13.08739167,"2016","MELIKER",11.32145405,218.7720642
"18",44.386575,12.84635,"2016","MELIKER",28.30363464,875.0882568
"19",44.46231667,13.16346667,"2016","MELIKER",0,0
"29",43.7276,13.61470833,"2016","MELIKER",12.7434721,546.9301758
"51",45.33085833,13.06459167,"2016","MELIKER",2.761997461,82.03952789
"53",44.56903334,13.55448335,"2016","MELIKER",0,0
"54",44.2334,12.98120832,"2016","MELIKER",0.711009204,27.34650803
"58",45.0463,13.24648333,"2016","MELIKER",7.21416235,141.4541626
"59",44.70361665,12.75676667,"2016","MELIKER",79.87915039,3336.273926
"60",44.67705835,13.48709167,"2016","MELIKER",0,0
"61",44.46015833,12.65963335,"2016","MELIKER",24.31104469,957.1278076
"62",44.45061666,12.80180833,"2016","MELIKER",23.92819405,957.1278076
"67",43.35106665,13.98763332,"2016","MELIKER",25.81510353,1203.246338
"22",44.40351667,13.65811666,"2016","MELIKER",0,0
"23",44.33688334,14.03973333,"2016","MELIKER",0,0
"26",44.04086667,13.33643333,"2016","MELIKER",1.230592966,27.34650803
"30",43.9669,13.99125832,"2016","MELIKER",0,0
"32",44.03728333,14.51275833,"2016","MELIKER",0,0
"35",43.45093333,14.20385833,"2016","MELIKER",0.628969669,27.34650803
"36",43.70771666,13.71545,"2016","MELIKER",22.42339897,835.6546021
"38",43.378525,14.16210833,"2016","MELIKER",0,0
"69",42.66490002,14.250925,"2016","MELIKER",0,0
"72",42.26153334,14.99165,"2016","MELIKER",0,0
"75",42.03686667,15.47190833,"2016","MELIKER",0,0
"45",45.56983334,13.53404166,"2016","MELIKER",4.820295334,205.1189575
"1",45.41925832,12.54750832,"2017","MELIKER",1.832216144,136.7325439
"2",45.62267501,13.138025,"2017","MELIKER",0.109386034,27.34650803
"3",45.64293334,13.49645834,"2017","MELIKER",0,0
"4",45.0989,12.38989167,"2017","MELIKER",0.107424431,26.8561058
"5",45.14996667,12.50930001,"2017","MELIKER",2.362559557,86.43510437
"6",45.25355833,12.88440002,"2017","MELIKER",0,0
"8",44.82600835,12.47766666,"2017","MELIKER",0.187513664,23.43920708
"16",44.28500832,12.38771667,"2017","MELIKER",0.382851124,54.69301605
"17",44.34253333,12.56048333,"2017","MELIKER",10.59765339,564.8496094
"21",44.14631666,12.76000834,"2017","MELIKER",4.211362362,382.8511047
"24",43.91829999,13.0245,"2017","MELIKER",3.855857611,218.7720642
"25",43.97229999,13.07714167,"2017","MELIKER",90.79932404,3794.700684
"27",43.80665833,13.18713334,"2017","MELIKER",6.891320229,300.8115845
"28",43.79212497,13.38535833,"2017","MELIKER",88.91809082,3989.007568
"31",43.58219166,13.63935,"2017","MELIKER",6.28969717,328.1581116
"33",43.38496666,13.73538332,"2017","MELIKER",0.546930134,54.69301605
"34",43.36352501,13.90365,"2017","MELIKER",78.67777252,3340.508789
"37",43.10534167,13.92649167,"2017","MELIKER",18.43154716,628.9696655
"43",45.38380834,12.39323333,"2017","MELIKER",0,0
"44",45.46896667,12.71622499,"2017","MELIKER",0,0
"46",44.90799999,12.62079999,"2017","MELIKER",4.676252842,218.7720642
"47",44.57889166,12.54740833,"2017","MELIKER",12.39138508,707.270874
"48",44.05889167,12.6294,"2017","MELIKER",0.300811589,54.69301605
"49",43.57714167,13.78319165,"2017","MELIKER",78.49849701,3609.880859
"50",43.056275,14.02444167,"2017","MELIKER",116.5521011,4574.570313
"55",45.3857,12.45146666,"2017","MELIKER",0.293027073,29.30270767
"56",45.33356667,12.88965832,"2017","MELIKER",0.76585269,54.70376205
"57",45.0765,12.73395834,"2017","MELIKER",0.933597505,28.29083443
"63",44.20922499,12.59892499,"2017","MELIKER",1.203246355,109.3860321
"64",44.149925,12.52014999,"2017","MELIKER",0.754793286,131.2684021
"65",44.08681666,12.76277501,"2017","MELIKER",1.477726936,105.5519257
"66",43.59059165,13.68042501,"2017","MELIKER",58.19337082,2980.769287
"68",42.89993334,13.97679167,"2017","MELIKER",42.90666962,1640.790527
"70",42.57794164,14.233625,"2017","MELIKER",107.5332642,4354.339844
"71",42.26714167,14.56565832,"2017","MELIKER",0.95712781,54.69301605
"73",42.08863583,14.88943332,"2017","MELIKER",44.60215759,1558.750977
"74",41.98608333,15.08750833,"2017","MELIKER",39.89855576,1367.325439
"76",41.99666665,15.69949169,"2017","MELIKER",42.16831589,1668.136963
"10",45.120675,13.248,"2017","MELIKER",1.850281954,56.06914902
"13",44.6084,12.74737501,"2017","MELIKER",43.39890671,1968.948608
"14",44.73652503,13.16603333,"2017","MELIKER",0.628969669,27.34650803
"18",44.39059165,12.84751666,"2017","MELIKER",27.1550808,929.78125
"29",43.73014167,13.60745834,"2017","MELIKER",9.053066254,282.9083252
"51",45.33699166,13.07833333,"2017","MELIKER",4.317289829,215.8644867
"53",44.56074998,13.55038331,"2017","MELIKER",0,0
"54",44.23752499,12.97579165,"2017","MELIKER",5.332111359,179.4460602
"58",45.04768333,13.25065,"2017","MELIKER",6.688384533,236.0606384
"59",44.68954169,12.76083336,"2017","MELIKER",6.348280907,248.4109955
"60",44.67269166,13.49615833,"2017","MELIKER",0,0
"61",44.46220833,12.66329168,"2017","MELIKER",25.15055084,1329.669189
"62",44.44871667,12.73422502,"2017","MELIKER",47.56061172,1964.081787
"67",43.35319166,13.99049168,"2017","MELIKER",11.2418642,420.5186157
"22",44.44195833,13.66584167,"2017","MELIKER",0,0
"23",44.33565834,14.04378333,"2017","MELIKER",0,0
"26",44.04888333,13.32273334,"2017","MELIKER",1.216505885,28.29083443
"30",43.96552499,13.98725835,"2017","MELIKER",0,0
"32",44.04909167,14.48706667,"2017","MELIKER",0,0
"35",43.41394167,14.25466666,"2017","MELIKER",1.069057226,49.72359085
"36",43.70445,13.71020835,"2017","MELIKER",7.657022476,218.7720642
"38",43.37885,14.141675,"2017","MELIKER",0,0
"69",42.6724,14.250375,"2017","MELIKER",0,0
"72",42.26069167,14.989125,"2017","MELIKER",0,0
"75",42.03920833,15.46564167,"2017","MELIKER",0.848725021,28.29083443
"45",45.57140834,13.53943332,"2017","MELIKER",0.820341527,91.14906311
"1",45.42309167,12.554825,"2018","MELIKER",2.379146099,191.4255524
"2",45.61875833,13.140625,"2018","MELIKER",0.871595144,128.1757507
"3",45.63975833,13.4866,"2018","MELIKER",1.715770125,223.7960968
"4",45.082975,12.45474167,"2018","MELIKER",7.629676342,519.5836792
"5",45.149225,12.51440833,"2018","MELIKER",0.423411071,26.46319008
"6",45.25920833,12.88954166,"2018","MELIKER",10.9738636,512.7973633
"8",44.83140834,12.48265001,"2018","MELIKER",2.884487629,291.0950928
"12",44.84039167,12.55069167,"2018","MELIKER",5.523994923,464.890625
"16",44.27254167,12.39346668,"2018","MELIKER",0,0
"17",44.33184999,12.55724999,"2018","MELIKER",0.656316221,54.69301605
"21",44.147075,12.76129169,"2018","MELIKER",18.18542862,1339.978882
"24",43.91574167,13.024175,"2018","MELIKER",17.53236198,1310.830811
"25",43.96579167,13.07841667,"2018","MELIKER",19.74417877,1339.978882
"27",43.804175,13.19571667,"2018","MELIKER",20.42784119,1449.364868
"28",43.80005,13.39016666,"2018","MELIKER",84.23551941,4615.176758
"31",43.57398335,13.61450834,"2018","MELIKER",2.451253414,222.841217
"33",43.34964999,13.73995832,"2018","MELIKER",1.476856351,123.071373
"25",43.98229167,13.10564167,"2013","MELIKER",10.9386034,519.5836792
"27",43.79804166,13.182,"2013","MELIKER",0.496107906,52.22188568
"28",43.792825,13.38826666,"2013","MELIKER",45.58663177,2433.839111
"31",43.58575834,13.59449167,"2013","MELIKER",0,0
"33",43.37976665,13.71895831,"2013","MELIKER",0,0
"34",43.36010833,13.89299167,"2013","MELIKER",2.851145506,242.0783844
"37",43.10493333,13.92935836,"2013","MELIKER",4.293401718,273.4650879
"43",45.38242499,12.39779167,"2013","MELIKER",0,0
"44",45.46515001,12.71165832,"2013","MELIKER",0.437544137,54.69301605
"46",44.90745834,12.60648333,"2013","MELIKER",0,0
"48",44.05311667,12.62045002,"2013","MELIKER",0,0
"49",43.57510834,13.77060833,"2013","MELIKER",32.15949249,1722.829956
"50",43.05604167,14.01884167,"2013","MELIKER",21.33027458,1066.513794
"55",45.38431667,12.46948333,"2013","MELIKER",0.546894372,45.57453156
"56",45.33583334,12.87932501,"2013","MELIKER",0,0
"57",45.079075,12.72960835,"2013","MELIKER",2.488532066,82.03952789
"63",44.20530833,12.60119168,"2013","MELIKER",1.066618562,164.0951538
"64",44.1438,12.51960835,"2013","MELIKER",0,0
"65",44.084125,12.76100833,"2013","MELIKER",1.148553371,164.0790558
"66",43.598725,13.67254168,"2013","MELIKER",7.465596676,601.6231689
"68",42.90413332,13.97277501,"2013","MELIKER",0.557103038,27.85515213
"70",42.58321667,14.23178333,"2013","MELIKER",13.74697876,673.871521
"71",42.26609166,14.56397502,"2013","MELIKER",0,0
"73",42.09575833,14.88314164,"2013","MELIKER",9.926782608,656.3162231
"74",41.98310834,15.08085833,"2013","MELIKER",3.855857611,328.1581116
"76",41.99335,15.67380832,"2013","MELIKER",10.85656452,601.6231689
"6",45.25754166,12.88704999,"2013","MELIKER",1.942780495,129.518692
"9",45.00995,12.93224999,"2013","MELIKER",2.898729801,218.7720642
"10",45.11278334,13.24444167,"2013","MELIKER",1.718790889,80.56832123
"13",44.608625,12.75142501,"2013","MELIKER",12.03246307,574.2766724
"14",44.74179166,13.16481667,"2013","MELIKER",4.566866875,82.03952789
"18",44.38959999,12.84289999,"2013","MELIKER",2.434613466,79.38957214
"19",44.51354167,13.231625,"2013","MELIKER",0,0
"29",43.72331667,13.61664168,"2013","MELIKER",20.86538506,574.2766724
"51",45.333975,13.07040833,"2013","MELIKER",2.871665239,82.0475769
"53",44.56109165,13.55044998,"2013","MELIKER",0,0
"54",44.219325,12.97484169,"2013","MELIKER",0.492237121,27.34650803
"58",45.01525832,13.25118333,"2013","MELIKER",1.093860269,27.34650803
"59",44.68479999,12.77344166,"2013","MELIKER",1.394671917,82.03952789
"60",44.67595832,13.48282501,"2013","MELIKER",0,0
"61",44.45595833,12.66120001,"2013","MELIKER",38.61326599,1968.948608
"62",44.45064999,12.73129168,"2013","MELIKER",53.70854187,2187.720703
"67",43.34336667,13.98920832,"2013","MELIKER",24.28369904,1476.711426
"22",44.39138335,13.65236667,"2013","MELIKER",0,0
"23",44.33566666,14.0353,"2013","MELIKER",0,0
"26",44.04405,13.32970832,"2013","MELIKER",0,0
"30",43.98903332,14.03979167,"2013","MELIKER",0,0
"32",43.65650002,13.78854167,"2013","MELIKER",24.22900581,820.3952637
"35",43.45075835,14.206525,"2013","MELIKER",1.503942013,26.8561058
"36",43.69532499,13.71644999,"2013","MELIKER",9.571277618,300.8115845
"38",43.37525001,14.15211666,"2013","MELIKER",0,0
"69",42.67027499,14.2532,"2013","MELIKER",1.530798078,53.71221161
"75",42.03939167,15.46379167,"2013","MELIKER",2.73465085,82.03952789
"45",45.57051665,13.54303335,"2013","MELIKER",0,0
"1",45.419675,12.549025,"2014","MELIKER",10.4317646,673.9622803
"2",45.61958332,13.145675,"2014","MELIKER",1.230592966,109.3860321
"3",45.64192499,13.49036667,"2014","MELIKER",0,0
"4",45.110475,12.38172499,"2014","MELIKER",5.824806213,492.2371521
"5",45.15508333,12.50754166,"2014","MELIKER",0,0
"6",45.25691667,12.89006666,"2014","MELIKER",1.864468098,37.28936386
"8",44.83618333,12.48372501,"2014","MELIKER",10.63820267,1243.769897
"12",44.84140835,12.54387499,"2014","MELIKER",12.71612644,1066.513794
"16",44.27574166,12.38711665,"2014","MELIKER",2.785515308,278.5515137
"17",44.34233333,12.55536668,"2014","MELIKER",6.434540272,389.9721375
"21",44.1505,12.75661669,"2014","MELIKER",1.613443971,136.7325439
