"station","lat","lon","year","species","biomindex","abunindex"
"34",43.3561,13.89314165,"2011","SEPIOFF",0,0
"37",43.10746667,13.93468332,"2011","SEPIOFF",0,0
"43",45.37918332,12.39175833,"2011","SEPIOFF",6.853966236,52.92638016
"44",45.45833333,12.7,"2011","SEPIOFF",13.52481651,74.58538055
"46",44.90833333,12.625,"2011","SEPIOFF",0,0
"47",44.6,12.45833333,"2011","SEPIOFF",0,0
"48",44.06014167,12.61610003,"2011","SEPIOFF",0,0
"49",43.56354167,13.78586667,"2011","SEPIOFF",0,0
"50",43.05631667,14.013875,"2011","SEPIOFF",0,0
"61",44.46951667,12.65555,"2014","SEPIOFF",15.76601601,83.56546021
"62",44.45360834,12.72476667,"2014","SEPIOFF",15.1773119,54.69301605
"67",43.36550833,13.99185833,"2014","SEPIOFF",21.35762405,328.1581116
"22",44.41003334,13.65525834,"2014","SEPIOFF",181.4542236,627.3682861
"23",44.33762499,14.028225,"2014","SEPIOFF",91.04600525,410.1171265
"26",44.05086667,13.32769167,"2014","SEPIOFF",117.1524353,738.3557129
"30",43.97386665,13.99174167,"2014","SEPIOFF",6.072422981,27.85515213
"32",44.03208333,14.49341666,"2014","SEPIOFF",12.0612812,27.85515213
"35",43.44875,14.20755,"2014","SEPIOFF",61.93984222,355.5046082
"36",43.69077498,14.823325,"2014","SEPIOFF",0,0
"38",43.38244168,14.17046667,"2014","SEPIOFF",21.41231537,164.0790558
"69",42.67622499,14.24784167,"2014","SEPIOFF",102.6847,492.2565002
"72",42.26245834,14.98794168,"2014","SEPIOFF",12.96224499,54.69301605
"75",42.03599167,15.48029167,"2014","SEPIOFF",22.97106552,164.0790558
"45",45.57062499,13.54851669,"2014","SEPIOFF",58.79060364,745.2330322
"1",45.42141666,12.55077502,"2015","SEPIOFF",5.359915257,82.03952789
"2",45.61693331,13.13234166,"2015","SEPIOFF",17.82992363,82.03952789
"3",45.64303331,13.49619168,"2015","SEPIOFF",122.1328735,1148.327881
"4",45.11741667,12.36832501,"2015","SEPIOFF",0,0
"5",45.14586667,12.52249165,"2015","SEPIOFF",91.02706146,711.1488647
"6",45.26000834,12.88481668,"2015","SEPIOFF",44.528862,328.2225647
"8",44.83353332,12.4809,"2015","SEPIOFF",0,0
"12",44.841725,12.54470833,"2015","SEPIOFF",6.767738819,26.8561058
"16",44.27270833,12.38945001,"2015","SEPIOFF",0,0
"17",44.32655834,12.57050835,"2015","SEPIOFF",0,0
"21",44.14313333,12.76222502,"2015","SEPIOFF",0,0
"24",43.92364998,13.01997501,"2015","SEPIOFF",0,0
"25",43.97293332,13.07685833,"2015","SEPIOFF",10.17290115,27.34650803
"27",43.79721667,13.193175,"2015","SEPIOFF",2.679957628,54.69301605
"28",43.80316668,13.37816666,"2015","SEPIOFF",10.11820793,27.34650803
"31",43.578825,13.61427501,"2015","SEPIOFF",0,0
"33",43.38500001,13.71395,"2015","SEPIOFF",0,0
"34",43.38109166,13.88076668,"2015","SEPIOFF",0,0
"37",43.09181667,13.94481668,"2015","SEPIOFF",0,0
"43",45.38018333,12.39174166,"2015","SEPIOFF",0,0
"44",45.47024167,12.71436666,"2015","SEPIOFF",16.13443947,136.7325439
"46",44.90809167,12.63610833,"2015","SEPIOFF",6.517158508,68.36180115
"47",44.57035831,12.54770832,"2015","SEPIOFF",0,0
"48",44.05761667,12.62432499,"2015","SEPIOFF",0,0
"49",43.57580833,13.77063335,"2015","SEPIOFF",1.83977282,24.86179543
"50",43.0522,14.01249167,"2015","SEPIOFF",0,0
"55",45.38424166,12.46375,"2015","SEPIOFF",6.836627007,82.03952789
"56",45.32976667,12.89266669,"2015","SEPIOFF",25.32286644,246.118576
"57",45.07643333,12.7294,"2015","SEPIOFF",63.74471283,410.1976318
"63",44.1952,12.61360833,"2015","SEPIOFF",0,0
"64",44.15628333,12.51259999,"2015","SEPIOFF",0,0
"65",44.0852225,12.76194998,"2015","SEPIOFF",0,0
"66",43.60013332,13.67321666,"2015","SEPIOFF",0,0
"68",42.90368334,13.98228334,"2015","SEPIOFF",0,0
"70",42.58198334,14.23094167,"2015","SEPIOFF",0,0
"71",42.26733333,14.57270002,"2015","SEPIOFF",0,0
"73",42.094,14.87685833,"2015","SEPIOFF",0,0
"74",41.97780834,15.0836,"2015","SEPIOFF",0,0
"76",41.99434999,15.70324167,"2015","SEPIOFF",29.04199219,54.69301605
"9",45.02066666,12.93795834,"2015","SEPIOFF",67.98342133,492.2371521
"10",45.112675,13.251425,"2015","SEPIOFF",122.375618,1230.592896
"13",44.61919998,12.7529,"2015","SEPIOFF",41.40261459,273.4650879
"14",44.72139165,13.08895833,"2015","SEPIOFF",57.15419769,437.5441284
"18",44.38502499,12.8529,"2015","SEPIOFF",57.72848129,382.8511047
"19",44.443175,13.16146667,"2015","SEPIOFF",109.7697144,640.8787842
"29",43.72614168,13.60770836,"2015","SEPIOFF",16.736063,82.03952789
"51",45.33271667,13.06838333,"2015","SEPIOFF",88.00106049,574.2766724
"53",44.55664167,13.55930001,"2015","SEPIOFF",243.1934204,2270.183594
"54",44.23775,12.97664165,"2015","SEPIOFF",51.52383041,635.1165771
"58",45.03414167,13.24455833,"2015","SEPIOFF",165.6378021,1449.364868
"59",44.69450833,12.77663333,"2015","SEPIOFF",27.18243027,191.4255524
"60",44.66875833,13.488025,"2015","SEPIOFF",119.4730148,1367.593994
"61",44.46666667,12.65877501,"2015","SEPIOFF",4.375441074,27.34650803
"62",44.45116668,12.73949165,"2015","SEPIOFF",17.11891365,82.03952789
"67",43.36093334,13.99591667,"2015","SEPIOFF",20.09968376,164.0790558
"22",44.40309167,13.65325836,"2015","SEPIOFF",9.022576332,82.02342224
"23",44.32721667,14.05363333,"2015","SEPIOFF",0,0
"26",44.05340833,13.33300001,"2015","SEPIOFF",81.71136475,793.0487061
"30",43.97729165,14.01484168,"2015","SEPIOFF",0,0
"32",44.03905833,14.50911667,"2015","SEPIOFF",0,0
"35",43.43708334,14.21233334,"2015","SEPIOFF",61.52964401,328.1581116
"36",43.70150833,13.70536668,"2015","SEPIOFF",16.48994446,109.3860321
"38",43.38045001,14.16101667,"2015","SEPIOFF",42.27770233,355.5046082
"69",42.66705001,14.25443333,"2015","SEPIOFF",53.21630478,464.890625
"72",42.244975,15.00138333,"2015","SEPIOFF",13.94671917,109.3860321
"75",42.03629167,15.47435834,"2015","SEPIOFF",6.56316185,54.69301605
"45",45.57100833,13.53462501,"2015","SEPIOFF",152.3208923,1246.959351
"1",45.42166665,12.55058333,"2016","SEPIOFF",201.8719177,984.4743042
"2",45.62127498,13.140925,"2016","SEPIOFF",50.32187653,263.8798218
"3",45.64353333,13.49351665,"2016","SEPIOFF",230.2198639,1852.714111
"4",45.10243333,12.38803333,"2016","SEPIOFF",14.19283772,82.03952789
"5",45.15134166,12.51449165,"2016","SEPIOFF",138.9475555,875.2601929
"8",44.828175,12.47531665,"2016","SEPIOFF",0,0
"12",44.83095001,12.53900832,"2016","SEPIOFF",0,0
"16",44.28898333,12.38500832,"2016","SEPIOFF",0,0
"17",44.33529167,12.55913334,"2016","SEPIOFF",15.80628204,54.69301605
"21",44.14813333,12.75885833,"2016","SEPIOFF",4.074629784,191.4255524
"24",43.92299999,13.01837499,"2016","SEPIOFF",0,0
"25",43.96493333,13.07431667,"2016","SEPIOFF",0,0
"27",43.79503333,13.192375,"2016","SEPIOFF",0,0
"28",43.79488335,13.38210001,"2016","SEPIOFF",0,0
"31",43.58610833,13.60879167,"2016","SEPIOFF",0,0
"33",43.35795,13.72508332,"2016","SEPIOFF",0,0
"34",43.38485832,13.87833335,"2016","SEPIOFF",0,0
"37",43.11725833,13.91901665,"2016","SEPIOFF",0,0
"43",45.38929167,12.40036666,"2016","SEPIOFF",123.0085449,565.8166504
"44",45.46497501,12.71304998,"2016","SEPIOFF",170.8336487,957.1278076
"46",44.91165002,12.61858333,"2016","SEPIOFF",0,0
"47",44.57490002,12.54406665,"2016","SEPIOFF",51.71224594,246.118576
"48",44.0598,12.62965002,"2016","SEPIOFF",0,0
"49",43.56692499,13.77745832,"2016","SEPIOFF",11.48553276,54.69301605
"50",43.05349167,14.02130833,"2016","SEPIOFF",6.317043304,82.03952789
"55",45.38441668,12.455125,"2016","SEPIOFF",98.93966675,546.9301758
"56",45.329625,12.89721667,"2016","SEPIOFF",150.6627655,1181.668701
"57",45.077625,12.71600002,"2016","SEPIOFF",63.17043304,464.890625
"63",44.19915,12.60864998,"2016","SEPIOFF",1.668136954,27.34650803
"64",44.13541666,12.52158335,"2016","SEPIOFF",0,0
"65",44.08451666,12.76023331,"2016","SEPIOFF",0,0
"66",43.59017499,13.68185835,"2016","SEPIOFF",0,0
"68",42.90249999,13.97418331,"2016","SEPIOFF",0,0
"70",42.57859999,14.235275,"2016","SEPIOFF",0,0
"71",42.26675833,14.56998332,"2016","SEPIOFF",1.695483446,27.34650803
"73",42.08780833,14.89153331,"2016","SEPIOFF",9.270465851,27.34650803
"74",41.98747502,15.08430833,"2016","SEPIOFF",15.94301414,27.34650803
"76",41.99733334,15.70739164,"2016","SEPIOFF",15.47812271,54.69301605
"6",45.25941667,12.88043334,"2016","SEPIOFF",66.91330719,585.9309082
"9",45.01394166,12.93158334,"2016","SEPIOFF",16.07974625,164.0790558
"10",45.12269167,13.24713333,"2016","SEPIOFF",110.2337799,902.4347534
"13",44.60609999,12.730325,"2016","SEPIOFF",42.16831589,300.8115845
"14",44.72688335,13.08739167,"2016","SEPIOFF",42.08627701,328.1581116
"18",44.386575,12.84635,"2016","SEPIOFF",78.3477478,875.0882568
"19",44.46231667,13.16346667,"2016","SEPIOFF",68.16088867,437.6300964
"29",43.7276,13.61470833,"2016","SEPIOFF",12.41531467,191.4255524
"51",45.33085833,13.06459167,"2016","SEPIOFF",95.13850403,793.0487061
"53",44.56903334,13.55448335,"2016","SEPIOFF",70.19498444,557.1030273
"54",44.2334,12.98120832,"2016","SEPIOFF",83.54358673,875.0882568
"58",45.0463,13.24648333,"2016","SEPIOFF",116.3036194,678.9800415
"59",44.70361665,12.75676667,"2016","SEPIOFF",43.01605606,300.8115845
"60",44.67705835,13.48709167,"2016","SEPIOFF",71.49781799,492.3338318
"61",44.46015833,12.65963335,"2016","SEPIOFF",61.80310822,300.8115845
"62",44.45061666,12.80180833,"2016","SEPIOFF",33.80028152,300.8115845
"55",45.38353333,12.46132499,"2011","SEPIOFF",97.10916901,380.9352112
"56",45.33484999,12.88592501,"2011","SEPIOFF",96.98976898,547.0375977
"57",45.0777,12.73307498,"2011","SEPIOFF",24.52981758,246.118576
"63",44.20526667,13.602775,"2011","SEPIOFF",1.422297835,109.4075241
"64",44.13654167,12.53092499,"2011","SEPIOFF",0,0
"65",44.08333333,12.75,"2011","SEPIOFF",0,0
"66",43.60713336,13.66805833,"2011","SEPIOFF",0,0
"68",42.90074167,13.97423334,"2011","SEPIOFF",0,0
"70",42.58579998,14.231425,"2011","SEPIOFF",0,0
"71",42.27234167,14.56263336,"2011","SEPIOFF",2.121632576,26.8561058
"73",42.09354167,14.88348335,"2011","SEPIOFF",76.67960358,191.4255524
"74",41.98915832,15.06709167,"2011","SEPIOFF",107.2364349,187.9927368
"76",41.99678335,15.68391666,"2011","SEPIOFF",12.67586803,105.8527603
"6",45.25,12.88333333,"2011","SEPIOFF",13.34771729,54.70376205
"9",45.00833333,12.90833333,"2011","SEPIOFF",22.85450745,146.5032654
"10",45.11843333,13.24805,"2011","SEPIOFF",102.7885895,730.2472534
"13",44.6,12.73333333,"2011","SEPIOFF",3.474655151,72.38864899
"14",44.73486665,13.16040833,"2011","SEPIOFF",27.68049622,185.2423248
"18",44.39166667,12.825,"2011","SEPIOFF",43.32340622,256.3515015
"19",44.51435,13.24050833,"2011","SEPIOFF",0,0
"29",43.725,13.60833333,"2011","SEPIOFF",23.84401131,139.2757568
"51",45.33641667,13.080075,"2011","SEPIOFF",30.30632591,307.6784363
"53",44.56080834,13.55599998,"2011","SEPIOFF",154.4032898,666.6365967
"54",44.225,12.975,"2011","SEPIOFF",25.26615334,337.9217834
"58",45.0326,13.24406667,"2011","SEPIOFF",121.2542648,717.7842407
"59",44.69085,12.76843332,"2011","SEPIOFF",24.6636982,242.59375
"60",44.66589165,13.48503334,"2011","SEPIOFF",185.3363342,1258.186523
"61",44.463925,12.65985003,"2011","SEPIOFF",12.10708046,133.0448456
"62",44.448325,12.73145835,"2011","SEPIOFF",12.29141712,53.90972137
"67",43.34860833,13.98505834,"2011","SEPIOFF",22.02059555,128.1757507
"22",44.39138333,13.6596,"2011","SEPIOFF",0,0
"23",44.34548333,14.0295,"2011","SEPIOFF",0,0
"26",44.05285,13.31329999,"2011","SEPIOFF",53.85077286,546.921936
"30",43.97605,14.01731668,"2011","SEPIOFF",0,0
"32",44.03698333,14.49535834,"2011","SEPIOFF",0,0
"35",43.44195,14.208875,"2011","SEPIOFF",50.70632935,153.8108978
"36",43.87235835,13.72424167,"2011","SEPIOFF",12.29825401,78.33283234
"38",43.371125,14.16028334,"2011","SEPIOFF",14.71457672,51.27030182
"69",42.66743336,14.25267499,"2011","SEPIOFF",25.58278847,149.1707611
"72",42.26226668,14.98847499,"2011","SEPIOFF",38.33502197,122.0860519
"75",42.038375,15.47308334,"2011","SEPIOFF",41.33833694,170.9204712
"45",45.57018334,13.54376666,"2011","SEPIOFF",97.44467926,1128.391724
"46",44.91069167,12.6268,"2012","SEPIOFF",0,0
"47",44.61267503,12.45990833,"2012","SEPIOFF",0,0
"48",44.064775,12.61257499,"2012","SEPIOFF",0,0
"50",43.05823333,14.01121667,"2012","SEPIOFF",0,0
"55",45.38404166,12.45750833,"2012","SEPIOFF",6.607239723,40.28804398
"56",45.33151666,12.893925,"2012","SEPIOFF",170.33078,1230.713745
"57",45.08516666,12.71777503,"2012","SEPIOFF",71.7572403,546.9301758
"63",44.21046666,12.60055834,"2012","SEPIOFF",3.199855566,41.02378845
"64",44.1456,12.5186,"2012","SEPIOFF",0,0
"65",44.08709167,12.75957502,"2012","SEPIOFF",2.150103331,84.87250519
"66",43.59486669,13.67404165,"2012","SEPIOFF",0,0
"70",42.58365831,14.22856666,"2012","SEPIOFF",9.345924377,26.8561058
"71",42.27047499,14.56443335,"2012","SEPIOFF",0,0
"1",45.413375,12.53254999,"2012","SEPIOFF",24.10663414,63.10637283
"2",45.61791668,13.13960834,"2012","SEPIOFF",6.727241039,27.34650803
"3",45.64021664,13.48628333,"2012","SEPIOFF",122.7070465,656.1873779
"4",45.10529167,12.37725835,"2012","SEPIOFF",10.58495808,27.85515213
"5",45.146975,12.51820833,"2012","SEPIOFF",172.7576599,1142.061279
"8",44.82291667,12.48070834,"2012","SEPIOFF",0,0
"12",44.83825,12.54223334,"2012","SEPIOFF",0,0
"16",44.27195,12.38720833,"2012","SEPIOFF",0,0
"17",44.33352501,12.56453333,"2012","SEPIOFF",0,0
"21",44.14273334,12.76109168,"2012","SEPIOFF",7.35103035,295.3538818
"24",43.92160002,13.01294999,"2012","SEPIOFF",0,0
"25",43.96866668,13.07230833,"2012","SEPIOFF",1.695483446,54.69301605
"27",43.79368331,13.18840834,"2012","SEPIOFF",0,0
"28",43.7927,13.38019166,"2012","SEPIOFF",0,0
"31",43.585825,13.59514999,"2012","SEPIOFF",0,0
"34",43.35581667,13.89284169,"2012","SEPIOFF",0.161136642,26.8561058
"37",43.10913333,13.93215834,"2012","SEPIOFF",0,0
"43",45.38431667,12.39785,"2012","SEPIOFF",11.64961243,27.34650803
"44",45.46498334,12.72218332,"2012","SEPIOFF",62.84227753,246.118576
"73",42.09178334,14.88250001,"2012","SEPIOFF",9.954128265,27.34650803
"74",41.99115001,15.0615,"2012","SEPIOFF",0,0
"51",45.3331,13.06595,"2012","SEPIOFF",162.6025391,1289.217407
"53",44.56585833,13.553525,"2012","SEPIOFF",316.5159607,2406.965576
"54",44.23569167,12.97255834,"2012","SEPIOFF",39.87120819,273.4650879
"58",45.03840833,13.24221667,"2012","SEPIOFF",333.3988342,2573.404541
"59",44.68993333,12.76972497,"2012","SEPIOFF",2.461185932,82.03952789
"60",44.67435001,13.48196667,"2012","SEPIOFF",150.2165222,1531.705322
"61",44.45282501,12.66888332,"2012","SEPIOFF",2.73465085,82.03952789
"62",44.44896666,12.73004166,"2012","SEPIOFF",1.05849576,55.71030426
"67",43.34384999,13.99165001,"2012","SEPIOFF",0,0
"6",45.25538333,12.87824167,"2012","SEPIOFF",51.19768906,410.2378845
"9",45.01440832,12.92096666,"2012","SEPIOFF",23.57268906,191.4255524
"10",45.11681666,13.24575833,"2012","SEPIOFF",321.8601074,2683.070801
"13",44.61113332,12.75179167,"2012","SEPIOFF",6.959545135,113.1633377
"14",44.73586667,13.16300834,"2012","SEPIOFF",130.1693878,683.6627197
"18",44.38810833,12.84396667,"2012","SEPIOFF",13.39978886,300.8115845
"19",44.51461666,13.23055,"2012","SEPIOFF",40.20331192,461.5176392
"29",43.73373334,13.61513335,"2012","SEPIOFF",15.43175507,111.4206085
"69",42.65185833,14.25902499,"2012","SEPIOFF",15.86097431,164.0790558
"72",42.25355,14.99992502,"2012","SEPIOFF",42.38708496,246.118576
"22",44.39770834,13.65141665,"2012","SEPIOFF",124.177536,765.8526611
"23",44.32981666,14.04555,"2012","SEPIOFF",75.60059357,492.3338318
"26",44.04346667,13.32749166,"2012","SEPIOFF",93.36097717,765.7022095
"30",43.96869167,14.00250834,"2012","SEPIOFF",0,0
"32",43.65984166,13.78483334,"2012","SEPIOFF",18.37685394,109.3860321
"35",43.44804166,14.20660834,"2012","SEPIOFF",65.57578278,238.1687164
"36",43.70128333,13.709425,"2012","SEPIOFF",0.656316221,27.34650803
"38",43.37404167,14.17004167,"2012","SEPIOFF",43.09809494,191.4255524
"45",45.57048333,13.53755,"2012","SEPIOFF",55.84406281,668.7911987
"1",45.415675,12.51416666,"2013","SEPIOFF",40.85969543,246.142746
"2",45.62170833,13.1473,"2013","SEPIOFF",0,0
"3",45.64160833,13.49145001,"2013","SEPIOFF",84.48412323,738.2108154
"4",45.10453333,12.381775,"2013","SEPIOFF",0,0
"5",45.14731666,12.52066666,"2013","SEPIOFF",132.8493347,1093.860352
"8",44.82607501,12.47870833,"2013","SEPIOFF",0,0
"12",44.83310833,12.54419166,"2013","SEPIOFF",0,0
"16",44.30484168,12.37775834,"2013","SEPIOFF",0,0
"17",44.32791667,12.577375,"2013","SEPIOFF",0,0
"21",44.14285833,12.76155834,"2013","SEPIOFF",0,0
"24",43.92123334,13.01586667,"2013","SEPIOFF",0,0
"25",43.98229167,13.10564167,"2013","SEPIOFF",0,0
"27",43.79804166,13.182,"2013","SEPIOFF",0,0
"28",43.792825,13.38826666,"2013","SEPIOFF",0,0
"31",43.58575834,13.59449167,"2013","SEPIOFF",0,0
"33",43.37976665,13.71895831,"2013","SEPIOFF",0,0
"34",43.36010833,13.89299167,"2013","SEPIOFF",0,0
"37",43.10493333,13.92935836,"2013","SEPIOFF",0,0
"43",45.38242499,12.39779167,"2013","SEPIOFF",33.92071152,141.4541626
"44",45.46515001,12.71165832,"2013","SEPIOFF",32.24153519,164.0790558
"46",44.90745834,12.60648333,"2013","SEPIOFF",0,0
"48",44.05311667,12.62045002,"2013","SEPIOFF",0,0
"49",43.57510834,13.77060833,"2013","SEPIOFF",0,0
"50",43.05604167,14.01884167,"2013","SEPIOFF",0,0
"55",45.38431667,12.46948333,"2013","SEPIOFF",49.35721588,227.8726654
"56",45.33583334,12.87932501,"2013","SEPIOFF",187.0684814,2010.165649
"57",45.079075,12.72960835,"2013","SEPIOFF",92.04834747,875.0882568
"63",44.20530833,12.60119168,"2013","SEPIOFF",0,0
"64",44.1438,12.51960835,"2013","SEPIOFF",0,0
"65",44.084125,12.76100833,"2013","SEPIOFF",0,0
"66",43.598725,13.67254168,"2013","SEPIOFF",0,0
"68",42.90413332,13.97277501,"2013","SEPIOFF",0,0
"67",43.35106665,13.98763332,"2016","SEPIOFF",37.19124985,410.1976318
"22",44.40351667,13.65811666,"2016","SEPIOFF",78.82811737,273.5187988
"23",44.33688334,14.03973333,"2016","SEPIOFF",55.30550385,218.8150482
"26",44.04086667,13.33643333,"2016","SEPIOFF",86.82516479,957.1278076
"30",43.9669,13.99125832,"2016","SEPIOFF",0,0
"32",44.03728333,14.51275833,"2016","SEPIOFF",4.23398304,27.85515213
"35",43.45093333,14.20385833,"2016","SEPIOFF",14.43895626,54.69301605
"36",43.70771666,13.71545,"2016","SEPIOFF",46.46239471,417.827301
"38",43.378525,14.16210833,"2016","SEPIOFF",38.64061737,273.4650879
"69",42.66490002,14.250925,"2016","SEPIOFF",54.91178513,437.5441284
"72",42.26153334,14.99165,"2016","SEPIOFF",13.53652191,82.03952789
"75",42.03686667,15.47190833,"2016","SEPIOFF",9.133733749,54.69301605
"45",45.56983334,13.53404166,"2016","SEPIOFF",61.84336472,1230.713745
"1",45.41925832,12.54750832,"2017","SEPIOFF",39.18754578,300.8115845
"2",45.62267501,13.138025,"2017","SEPIOFF",22.88902664,136.7325439
"3",45.64293334,13.49645834,"2017","SEPIOFF",140.9164581,1367.235962
"4",45.0989,12.38989167,"2017","SEPIOFF",2.470761776,53.71221161
"5",45.14996667,12.50930001,"2017","SEPIOFF",155.1798248,950.7861328
"6",45.25355833,12.88440002,"2017","SEPIOFF",59.95531845,547.0375977
"8",44.82600835,12.47766666,"2017","SEPIOFF",0,0
"16",44.28500832,12.38771667,"2017","SEPIOFF",0,0
"17",44.34253333,12.56048333,"2017","SEPIOFF",0,0
"21",44.14631666,12.76000834,"2017","SEPIOFF",0,0
"24",43.91829999,13.0245,"2017","SEPIOFF",0,0
"25",43.97229999,13.07714167,"2017","SEPIOFF",0,0
"27",43.80665833,13.18713334,"2017","SEPIOFF",0,0
"28",43.79212497,13.38535833,"2017","SEPIOFF",0,0
"31",43.58219166,13.63935,"2017","SEPIOFF",0,0
"33",43.38496666,13.73538332,"2017","SEPIOFF",0,0
"34",43.36352501,13.90365,"2017","SEPIOFF",0,0
"37",43.10534167,13.92649167,"2017","SEPIOFF",0,0
"43",45.38380834,12.39323333,"2017","SEPIOFF",15.86097431,82.03952789
"44",45.46896667,12.71622499,"2017","SEPIOFF",50.09880447,273.4650879
"46",44.90799999,12.62079999,"2017","SEPIOFF",0,0
"47",44.57889166,12.54740833,"2017","SEPIOFF",11.57095146,28.29083443
"48",44.05889167,12.6294,"2017","SEPIOFF",0,0
"49",43.57714167,13.78319165,"2017","SEPIOFF",0,0
"50",43.056275,14.02444167,"2017","SEPIOFF",0,0
"55",45.3857,12.45146666,"2017","SEPIOFF",41.08239365,293.0270691
"56",45.33356667,12.88965832,"2017","SEPIOFF",283.0372314,2297.557861
"57",45.0765,12.73395834,"2017","SEPIOFF",76.01747131,792.1433716
"63",44.20922499,12.59892499,"2017","SEPIOFF",0,0
"64",44.149925,12.52014999,"2017","SEPIOFF",0,0
"65",44.08681666,12.76277501,"2017","SEPIOFF",0,0
"66",43.59059165,13.68042501,"2017","SEPIOFF",7.110091686,27.34650803
"68",42.89993334,13.97679167,"2017","SEPIOFF",0,0
"70",42.57794164,14.233625,"2017","SEPIOFF",0,0
"71",42.26714167,14.56565832,"2017","SEPIOFF",0,0
"73",42.08863583,14.88943332,"2017","SEPIOFF",0,0
"74",41.98608333,15.08750833,"2017","SEPIOFF",15.23200417,27.34650803
"76",41.99666665,15.69949169,"2017","SEPIOFF",10.28228664,82.03952789
"10",45.120675,13.248,"2017","SEPIOFF",226.3511658,1878.316528
"13",44.6084,12.74737501,"2017","SEPIOFF",0,0
"14",44.73652503,13.16603333,"2017","SEPIOFF",94.48218536,929.78125
"18",44.39059165,12.84751666,"2017","SEPIOFF",16.81810188,54.69301605
"29",43.73014167,13.60745834,"2017","SEPIOFF",1.810613513,28.29083443
"51",45.33699166,13.07833333,"2017","SEPIOFF",110.7384872,1036.149536
"53",44.56074998,13.55038331,"2017","SEPIOFF",188.345047,1641.112793
"54",44.23752499,12.97579165,"2017","SEPIOFF",127.9706726,999.770874
"58",45.04768333,13.25065,"2017","SEPIOFF",224.4149628,1888.485107
"59",44.68954169,12.76083336,"2017","SEPIOFF",6.62429285,27.60122108
"60",44.67269166,13.49615833,"2017","SEPIOFF",114.8153381,871.7555542
"61",44.46220833,12.66329168,"2017","SEPIOFF",0,0
"62",44.44871667,12.73422502,"2017","SEPIOFF",8.62704277,24.86179543
"67",43.35319166,13.99049168,"2017","SEPIOFF",13.40052605,84.10372162
"22",44.44195833,13.66584167,"2017","SEPIOFF",0,0
"23",44.33565834,14.04378333,"2017","SEPIOFF",0,0
"26",44.04888333,13.32273334,"2017","SEPIOFF",39.89007568,424.3625183
"30",43.96552499,13.98725835,"2017","SEPIOFF",0.596683085,24.86179543
"32",44.04909167,14.48706667,"2017","SEPIOFF",0,0
"35",43.41394167,14.25466666,"2017","SEPIOFF",5.76793623,24.86179543
"36",43.70445,13.71020835,"2017","SEPIOFF",4.840332031,54.69301605
"38",43.37885,14.141675,"2017","SEPIOFF",16.38086128,76.90544891
"69",42.6724,14.250375,"2017","SEPIOFF",11.2997818,79.38957214
"72",42.26069167,14.989125,"2017","SEPIOFF",0,0
"75",42.03920833,15.46564167,"2017","SEPIOFF",33.27001953,169.7450104
"45",45.57140834,13.53943332,"2017","SEPIOFF",37.82686234,638.043457
"1",45.42309167,12.554825,"2018","SEPIOFF",142.8581543,683.6627197
"2",45.61875833,13.140625,"2018","SEPIOFF",9.664451599,102.5406036
"3",45.63975833,13.4866,"2018","SEPIOFF",144.1246948,1342.776611
"4",45.082975,12.45474167,"2018","SEPIOFF",20.29110909,136.7325439
"5",45.149225,12.51440833,"2018","SEPIOFF",100.5601196,767.4324951
"6",45.25920833,12.88954166,"2018","SEPIOFF",52.51045609,461.5176392
"8",44.83140834,12.48265001,"2018","SEPIOFF",0,0
"12",44.84039167,12.55069167,"2018","SEPIOFF",0,0
"16",44.27254167,12.39346668,"2018","SEPIOFF",0,0
"17",44.33184999,12.55724999,"2018","SEPIOFF",17.88461494,27.34650803
"21",44.147075,12.76129169,"2018","SEPIOFF",0,0
"24",43.91574167,13.024175,"2018","SEPIOFF",0,0
"25",43.96579167,13.07841667,"2018","SEPIOFF",6.617855072,54.69301605
"27",43.804175,13.19571667,"2018","SEPIOFF",0,0
"28",43.80005,13.39016666,"2018","SEPIOFF",0,0
"31",43.57398335,13.61450834,"2018","SEPIOFF",0,0
"33",43.34964999,13.73995832,"2018","SEPIOFF",0,0
"34",43.37969166,13.88360001,"2018","SEPIOFF",0,0
"37",43.11209166,13.92328332,"2018","SEPIOFF",0,0
"43",45.38209999,12.37969999,"2018","SEPIOFF",31.20679474,187.9927368
"44",45.468375,12.71128333,"2018","SEPIOFF",153.5506439,1011.820801
"46",44.89756667,12.62495832,"2018","SEPIOFF",3.281580925,27.34650803
"47",44.57179998,12.54668334,"2018","SEPIOFF",0,0
"48",44.06316666,12.61101665,"2018","SEPIOFF",0,0
"49",43.57928333,13.76714166,"2018","SEPIOFF",0,0
"50",43.05214167,14.01258333,"2018","SEPIOFF",0,0
"51",45.3364,13.08474167,"2018","SEPIOFF",110.5102844,979.1380615
"55",45.38260001,12.44953334,"2018","SEPIOFF",126.0674057,656.3162231
"56",45.33325833,12.88333333,"2018","SEPIOFF",150.0992126,1137.917236
"57",45.08025833,12.72601668,"2018","SEPIOFF",5.901030064,28.64577675
"63",44.20375001,12.60408335,"2018","SEPIOFF",0,0
"64",44.138975,12.52400834,"2018","SEPIOFF",0,0
"65",44.08953333,12.75685002,"2018","SEPIOFF",0,0
"66",43.58899167,13.68196669,"2018","SEPIOFF",0,0
"68",42.89900001,13.97771667,"2018","SEPIOFF",5.906846046,27.34650803
"70",42.57365834,14.23939167,"2018","SEPIOFF",0,0
